CountryCode,CountryName,IndicatorName,OriginalIndicatorName,Year,Value,Zone
ITA,Italy,Internet_Users_Pct,Individuals using the Internet (% of population),2016,61.3243,Infrastructure
IDN,Indonesia,Internet_Users_Pct,Individuals using the Internet (% of population),2016,25.4474,Infrastructure
IND,India,Internet_Users_Pct,Individuals using the Internet (% of population),2016,16.5,Infrastructure
DEU,Germany,Internet_Users_Pct,Individuals using the Internet (% of population),2016,84.1652,Infrastructure
FRA,France,Internet_Users_Pct,Individuals using the Internet (% of population),2016,79.2698,Infrastructure
CHN,China,Internet_Users_Pct,Individuals using the Internet (% of population),2016,53.2,Infrastructure
CAN,Canada,Internet_Users_Pct,Individuals using the Internet (% of population),2016,91.16,Infrastructure
BRA,Brazil,Internet_Users_Pct,Individuals using the Internet (% of population),2016,60.8725,Infrastructure
AUS,Australia,Internet_Users_Pct,Individuals using the Internet (% of population),2016,86.54,Infrastructure
ARG,Argentina,Internet_Users_Pct,Individuals using the Internet (% of population),2016,70.969,Infrastructure
USA,United States,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,102.752,Infrastructure
GBR,United Kingdom,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,119.787,Infrastructure
TUR,Turkiye,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,91.9287,Infrastructure
ZAF,South Africa,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,143.929,Infrastructure
SAU,Saudi Arabia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,156.041,Infrastructure
RUS,Russian Federation,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,157.174,Infrastructure
MEX,Mexico,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,91.3942,Infrastructure
KOR,"Korea, Rep.",Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,119.49,Infrastructure
JPN,Japan,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,131.215,Infrastructure
ITA,Italy,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,142.127,Infrastructure
IDN,Indonesia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,145.704,Infrastructure
IND,India,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,83.9178,Infrastructure
DEU,Germany,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,125.024,Infrastructure
FRA,France,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,103.817,Infrastructure
CHN,China,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,97.2139,Infrastructure
CAN,Canada,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,84.5919,Infrastructure
BRA,Brazil,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,120.101,Infrastructure
AUS,Australia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,109.129,Infrastructure
ARG,Argentina,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2016,145.147,Infrastructure
USA,United States,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,101.362861633301,Education
GBR,United Kingdom,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,100.381576538086,Education
TUR,Turkiye,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,105.28328704834,Education
ZAF,South Africa,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,103.418217474354,Education
SAU,Saudi Arabia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,103.42068748908,Education
RUS,Russian Federation,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,98.3341307364642,Education
MEX,Mexico,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,106.391220092773,Education
KOR,"Korea, Rep.",Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,99.7160110473633,Education
JPN,Japan,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,102.216911315918,Education
ITA,Italy,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,99.8127670288086,Education
IDN,Indonesia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,105.922391949136,Education
IND,India,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,119.987350463867,Education
DEU,Germany,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,101.406066894531,Education
FRA,France,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,102.260429382324,Education
CHN,China,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,96.8787921899343,Education
CAN,Canada,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,98.5500411987305,Education
BRA,Brazil,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,108.757843017578,Education
AUS,Australia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,101.180686950684,Education
ARG,Argentina,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2016,111.654647827148,Education
USA,United States,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,98.7699279785156,Education
GBR,United Kingdom,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,,Education
TUR,Turkiye,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,108.547561645508,Education
ZAF,South Africa,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,103.855987548828,Education
SAU,Saudi Arabia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,105.491550199825,Education
RUS,Russian Federation,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,95.8434944997854,Education
MEX,Mexico,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,102.871368408203,Education
KOR,"Korea, Rep.",Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,98.7179565429688,Education
JPN,Japan,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,101.167999267578,Education
ITA,Italy,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,100.742958068848,Education
IDN,Indonesia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,87.8191791728036,Education
IND,India,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,75.9372863769531,Education
DEU,Germany,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,100.852310180664,Education
FRA,France,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,103.308097839355,Education
CHN,China,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,,Education
CAN,Canada,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,111.607330322266,Education
BRA,Brazil,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,102.56950378418,Education
AUS,Australia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,155.594390869141,Education
ARG,Argentina,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2016,109.598327636719,Education
USA,United States,Population_Total,"Population, total",2016,324353340.0,Demographics
GBR,United Kingdom,Population_Total,"Population, total",2016,65607000.0,Demographics
TUR,Turkiye,Population_Total,"Population, total",2016,79277962.0,Demographics
ZAF,South Africa,Population_Total,"Population, total",2016,57259551.0,Demographics
SAU,Saudi Arabia,Population_Total,"Population, total",2016,30954198.0,Demographics
RUS,Russian Federation,Population_Total,"Population, total",2016,145015460.0,Demographics
MEX,Mexico,Population_Total,"Population, total",2016,122251351.0,Demographics
KOR,"Korea, Rep.",Population_Total,"Population, total",2016,51217803.0,Demographics
JPN,Japan,Population_Total,"Population, total",2016,127076000.0,Demographics
ITA,Italy,Population_Total,"Population, total",2016,60115223.0,Demographics
IDN,Indonesia,Population_Total,"Population, total",2016,264627418.0,Demographics
IND,India,Population_Total,"Population, total",2016,1343944296.0,Demographics
DEU,Germany,Population_Total,"Population, total",2016,82348669.0,Demographics
FRA,France,Population_Total,"Population, total",2016,66724104.0,Demographics
CHN,China,Population_Total,"Population, total",2016,1387790000.0,Demographics
CAN,Canada,Population_Total,"Population, total",2016,36110803.0,Demographics
BRA,Brazil,Population_Total,"Population, total",2016,203218114.0,Demographics
AUS,Australia,Population_Total,"Population, total",2016,24190907.0,Demographics
ARG,Argentina,Population_Total,"Population, total",2016,43900313.0,Demographics
USA,United States,Urban_Population_Pct,Urban population (% of total population),2016,80.4976645324131,Demographics
GBR,United Kingdom,Urban_Population_Pct,Urban population (% of total population),2016,82.0229991698295,Demographics
TUR,Turkiye,Urban_Population_Pct,Urban population (% of total population),2016,88.1020958581776,Demographics
ZAF,South Africa,Urban_Population_Pct,Urban population (% of total population),2016,63.2750973439347,Demographics
SAU,Saudi Arabia,Urban_Population_Pct,Urban population (% of total population),2016,83.129128630626,Demographics
RUS,Russian Federation,Urban_Population_Pct,Urban population (% of total population),2016,74.3703138709243,Demographics
MEX,Mexico,Urban_Population_Pct,Urban population (% of total population),2016,77.4405087351486,Demographics
KOR,"Korea, Rep.",Urban_Population_Pct,Urban population (% of total population),2016,81.5559241797057,Demographics
JPN,Japan,Urban_Population_Pct,Urban population (% of total population),2016,91.4541254852142,Demographics
ITA,Italy,Urban_Population_Pct,Urban population (% of total population),2016,69.5969232525286,Demographics
IDN,Indonesia,Urban_Population_Pct,Urban population (% of total population),2016,53.812557220459,Demographics
IND,India,Urban_Population_Pct,Urban population (% of total population),2016,32.8650780972823,Demographics
DEU,Germany,Urban_Population_Pct,Urban population (% of total population),2016,80.8347870684725,Demographics
FRA,France,Urban_Population_Pct,Urban population (% of total population),2016,78.5999114705779,Demographics
CHN,China,Urban_Population_Pct,Urban population (% of total population),2016,58.8399238586426,Demographics
CAN,Canada,Urban_Population_Pct,Urban population (% of total population),2016,81.3023011093703,Demographics
BRA,Brazil,Urban_Population_Pct,Urban population (% of total population),2016,85.9487048448108,Demographics
AUS,Australia,Urban_Population_Pct,Urban population (% of total population),2016,87.0166295249235,Demographics
ARG,Argentina,Urban_Population_Pct,Urban population (% of total population),2016,91.5856817228217,Demographics
USA,United States,Life_Expectancy,"Life expectancy at birth, total (years)",2017,78.5390243902439,Health
GBR,United Kingdom,Life_Expectancy,"Life expectancy at birth, total (years)",2017,81.2560975609756,Health
TUR,Turkiye,Life_Expectancy,"Life expectancy at birth, total (years)",2017,77.037,Health
ZAF,South Africa,Life_Expectancy,"Life expectancy at birth, total (years)",2017,65.422,Health
SAU,Saudi Arabia,Life_Expectancy,"Life expectancy at birth, total (years)",2017,78.721,Health
RUS,Russian Federation,Life_Expectancy,"Life expectancy at birth, total (years)",2017,72.4514634146342,Health
MEX,Mexico,Life_Expectancy,"Life expectancy at birth, total (years)",2017,74.261,Health
KOR,"Korea, Rep.",Life_Expectancy,"Life expectancy at birth, total (years)",2017,82.6268292682927,Health
JPN,Japan,Life_Expectancy,"Life expectancy at birth, total (years)",2017,84.099756097561,Health
ITA,Italy,Life_Expectancy,"Life expectancy at birth, total (years)",2017,82.9463414634147,Health
IDN,Indonesia,Life_Expectancy,"Life expectancy at birth, total (years)",2017,69.953,Health
IND,India,Life_Expectancy,"Life expectancy at birth, total (years)",2017,70.068,Health
DEU,Germany,Life_Expectancy,"Life expectancy at birth, total (years)",2017,80.9926829268293,Health
FRA,France,Life_Expectancy,"Life expectancy at birth, total (years)",2017,82.5756097560976,Health
CHN,China,Life_Expectancy,"Life expectancy at birth, total (years)",2017,77.235,Health
CAN,Canada,Life_Expectancy,"Life expectancy at birth, total (years)",2017,81.8129268292683,Health
BRA,Brazil,Life_Expectancy,"Life expectancy at birth, total (years)",2017,75.383,Health
AUS,Australia,Life_Expectancy,"Life expectancy at birth, total (years)",2017,82.5,Health
ARG,Argentina,Life_Expectancy,"Life expectancy at birth, total (years)",2017,76.543,Health
USA,United States,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,5.6,Health
GBR,United Kingdom,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,3.8,Health
TUR,Turkiye,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,9.9,Health
ZAF,South Africa,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,27.3,Health
SAU,Saudi Arabia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,6.5,Health
RUS,Russian Federation,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,5.6,Health
MEX,Mexico,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,13.0,Health
KOR,"Korea, Rep.",Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,2.7,Health
JPN,Japan,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,1.9,Health
ITA,Italy,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,2.8,Health
IDN,Indonesia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,20.7,Health
IND,India,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,33.0,Health
DEU,Germany,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,3.2,Health
FRA,France,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,3.3,Health
CHN,China,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,7.0,Health
CAN,Canada,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,4.6,Health
BRA,Brazil,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,13.3,Health
AUS,Australia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,3.2,Health
ARG,Argentina,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2017,9.4,Health
USA,United States,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,18.0,Health
GBR,United Kingdom,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,9.0,Health
TUR,Turkiye,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,18.0,Health
ZAF,South Africa,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,134.0,Health
SAU,Saudi Arabia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,8.0,Health
RUS,Russian Federation,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,12.0,Health
MEX,Mexico,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,44.0,Health
KOR,"Korea, Rep.",Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,6.0,Health
JPN,Japan,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,5.0,Health
ITA,Italy,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,8.0,Health
IDN,Indonesia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2017,173.0,Health
